lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	intended_target_entrez_gene_id	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-5083636	Defective GALNT12 causes colorectal cancer 1 (CRCS1)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5083636	TAS	Diseases associated with O-glycosylation of proteins	Disease	Diseases of glycosylation
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-913709	O-linked glycosylation of mucins	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-913709	TAS	O-linked glycosylation	Metabolism of proteins	Post-translational protein modification
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-977068	Termination of O-glycan biosynthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-977068	TAS	O-linked glycosylation of mucins	Metabolism of proteins	Post-translational protein modification
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-5083625	Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5083625	TAS	Diseases associated with O-glycosylation of proteins	Disease	Diseases of glycosylation
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-5083632	Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5083632	TAS	Diseases associated with O-glycosylation of proteins	Disease	Diseases of glycosylation
MUC5AC	D006528	{MUC5AC=1} => {MESH.D006528=1}	0.00857499220455254	0.982142857142857	1.47080651079017	55	27.7081362346261	MESH	Carcinoma, Hepatocellular	MESH	4586	R-HSA-5621480	Dectin-2 family	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5621480	TAS	C-type lectin receptors (CLRs)	Immune System	Innate Immune System
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0104458995946367	0.985294117647059	1.47552567606543	67	33.8496204933586	MESH	Carcinoma, Hepatocellular	MESH	4602	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0104458995946367	0.985294117647059	1.47552567606543	67	33.8496204933586	MESH	Carcinoma, Hepatocellular	MESH	4602	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939236	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173796	TAS	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Signal Transduction	Signaling by TGF-beta family members
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-69202	Cyclin E associated events during G1/S transition	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69202	TAS	G1/S Transition	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2894862	TAS	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	Disease	Diseases of signal transduction
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1362277	TAS	G0 and Early G1	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-4411364	Binding of TCF/LEF:CTNNB1 to target gene promoters	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-4411364	TAS	Formation of the beta-catenin:TCF transactivating complex	Signal Transduction	Signaling by WNT
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-8951430	RUNX3 regulates WNT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8951430	TAS	Transcriptional regulation by RUNX3	Gene expression (Transcription)	RNA Polymerase II Transcription
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69656	TAS	S Phase	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2122947	TAS	Signaling by NOTCH1	Signal Transduction	Signaling by NOTCH
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-5687128	MAPK6/MAPK4 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5687128	TAS	MAPK family signaling cascades	Signal Transduction	MAPK family signaling cascades
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8866911	TAS	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Gene expression (Transcription)	RNA Polymerase II Transcription
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0463049579045837	0.98019801980198	1.46789402264999	297	26.3892373306573	MESH	Carcinoma, Hepatocellular	MESH	4609	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2644606	TAS	Signaling by NOTCH1 PEST Domain Mutants in Cancer	Disease	Diseases of signal transduction
NCF1	D006528	{NCF1=1} => {MESH.D006528=1}	0.010289990645463	0.985074626865672	1.47519697798656	66	33.3364951387237	MESH	Carcinoma, Hepatocellular	MESH	653361	R-HSA-1236973	Cross-presentation of particulate exogenous antigens (phagosomes)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236973	TAS	Antigen processing-Cross presentation	Immune System	Adaptive Immune System
NCF1	D006528	{NCF1=1} => {MESH.D006528=1}	0.010289990645463	0.985074626865672	1.47519697798656	66	33.3364951387237	MESH	Carcinoma, Hepatocellular	MESH	653361	R-HSA-4420097	VEGFA-VEGFR2 Pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-4420097	TAS	Signaling by VEGF	Signal Transduction	Signaling by Receptor Tyrosine Kinases
NCF1	D006528	{NCF1=1} => {MESH.D006528=1}	0.010289990645463	0.985074626865672	1.47519697798656	66	33.3364951387237	MESH	Carcinoma, Hepatocellular	MESH	653361	R-HSA-3299685	Detoxification of Reactive Oxygen Species	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3299685	TAS	Cellular responses to stress	Cellular responses to external stimuli	Cellular responses to stress
NCF1	D006528	{NCF1=1} => {MESH.D006528=1}	0.010289990645463	0.985074626865672	1.47519697798656	66	33.3364951387237	MESH	Carcinoma, Hepatocellular	MESH	653361	R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5668599	TAS	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
NCF1	D006528	{NCF1=1} => {MESH.D006528=1}	0.010289990645463	0.985074626865672	1.47519697798656	66	33.3364951387237	MESH	Carcinoma, Hepatocellular	MESH	653361	R-HSA-1222556	ROS, RNS production in phagocytes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1222556	TAS	Innate Immune System	Immune System	Innate Immune System
NCF2	D006528	{NCF2=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	4688	R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5668599	TAS	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
NCF2	D006528	{NCF2=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	4688	R-HSA-1236973	Cross-presentation of particulate exogenous antigens (phagosomes)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236973	TAS	Antigen processing-Cross presentation	Immune System	Adaptive Immune System
NCF2	D006528	{NCF2=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	4688	R-HSA-3299685	Detoxification of Reactive Oxygen Species	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3299685	TAS	Cellular responses to stress	Cellular responses to external stimuli	Cellular responses to stress
NCF2	D006528	{NCF2=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	4688	R-HSA-4420097	VEGFA-VEGFR2 Pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-4420097	TAS	Signaling by VEGF	Signal Transduction	Signaling by Receptor Tyrosine Kinases
NCF2	D006528	{NCF2=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	4688	R-HSA-1222556	ROS, RNS production in phagocytes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1222556	TAS	Innate Immune System	Immune System	Innate Immune System
NDC80	D006528	{NDC80=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	10403	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-141444	TAS	Amplification of signal from the kinetochores	Cell Cycle	Cell Cycle Checkpoints
NDC80	D006528	{NDC80=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	10403	R-HSA-2467813	Separation of Sister Chromatids	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2467813	TAS	Mitotic Anaphase	Cell Cycle	Cell Cycle, Mitotic
NDC80	D006528	{NDC80=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	10403	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2500257	TAS	Mitotic Prometaphase	Cell Cycle	Cell Cycle, Mitotic
NDC80	D006528	{NDC80=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	10403	R-HSA-5663220	RHO GTPases Activate Formins	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5663220	TAS	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
NDC80	D006528	{NDC80=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	10403	R-HSA-68877	Mitotic Prometaphase	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-68877	TAS	M Phase	Cell Cycle	Cell Cycle, Mitotic
NDRG1	D006528	{NDRG1=1} => {MESH.D006528=1}	0.0137199875272841	0.977777777777778	1.46426959296443	88	22.3303933253872	MESH	Carcinoma, Hepatocellular	MESH	10397	R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803205	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	MyD88 cascade initiated on plasma membrane	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3134963	TAS	Cytosolic sensors of pathogen-associated DNA	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	MyD88:Mal cascade initiated on plasma membrane	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-5603029	IkBA variant leads to EDA-ID	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5603029	TAS	Diseases associated with the TLR signaling cascade	Disease	Diseases of Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-3214841	PKMTs methylate histone lysines	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3214841	TAS	Chromatin modifying enzymes	Chromatin organization	Chromatin modifying enzymes
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1810476	TAS	ZBP1(DAI) mediated induction of type I IFNs	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-5603027	IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5603027	TAS	Diseases associated with the TLR signaling cascade	Disease	Diseases of Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-448706	Interleukin-1 processing	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-448706	TAS	Interleukin-1 family signaling	Immune System	Cytokine Signaling in Immune system
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-933542	TRAF6 mediated NF-kB activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-933542	TAS	DDX58/IFIH1-mediated induction of interferon-alpha/beta	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	TRIF(TICAM1)-mediated TLR4 signaling	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5607761	TAS	CLEC7A (Dectin-1) signaling	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-5676590	NIK-->noncanonical NF-kB signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5676590	TAS	TNFR2 non-canonical NF-kB pathway	Immune System	Cytokine Signaling in Immune system
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	Immune System	Innate Immune System
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	Interleukin-1 signaling	Immune System	Cytokine Signaling in Immune system
NFKB2	D006528	{NFKB2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	4791	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	Toll Like Receptor 3 (TLR3) Cascade	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-202424	Downstream TCR signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202424	TAS	TCR signaling	Immune System	Adaptive Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1810476	TAS	ZBP1(DAI) mediated induction of type I IFNs	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	TRIF(TICAM1)-mediated TLR4 signaling	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-5603029	IkBA variant leads to EDA-ID	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5603029	TAS	Diseases associated with the TLR signaling cascade	Disease	Diseases of Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	Interleukin-1 signaling	Immune System	Cytokine Signaling in Immune system
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-5603027	IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5603027	TAS	Diseases associated with the TLR signaling cascade	Disease	Diseases of Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-5607764	CLEC7A (Dectin-1) signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5607764	TAS	C-type lectin receptors (CLRs)	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	MyD88:Mal cascade initiated on plasma membrane	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-1169091	Activation of NF-kappaB in B cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1169091	TAS	Downstream signaling events of B Cell Receptor (BCR)	Immune System	Adaptive Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-209560	NF-kB is activated and signals survival	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-209560	TAS	p75NTR signals via NF-kB	Signal Transduction	Signaling by Receptor Tyrosine Kinases
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-2871837	FCERI mediated NF-kB activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2871837	TAS	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-9020702	Interleukin-1 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-9020702	TAS	Interleukin-1 family signaling	Immune System	Cytokine Signaling in Immune system
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-933542	TRAF6 mediated NF-kB activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-933542	TAS	DDX58/IFIH1-mediated induction of interferon-alpha/beta	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	MyD88 cascade initiated on plasma membrane	Immune System	Innate Immune System
NFKBIA	D006528	{NFKBIA=1} => {MESH.D006528=1}	0.052541315871531	0.982507288629738	1.47135226459751	337	30.2468744720392	MESH	Carcinoma, Hepatocellular	MESH	4792	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-445989	TAS	Toll Like Receptor 3 (TLR3) Cascade	Immune System	Innate Immune System
