lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	Found.identifier.Reactome	intended_target_entrez_gene_id	Entry.Uniprot	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-5690714	CD22 mediated BCR regulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5690714	TAS	Signaling by the B Cell Receptor (BCR)	Immune System	Adaptive Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2682334	EPH-Ephrin signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2682334	IEA	Axon guidance	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-3928662	EPHB-mediated forward signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928662	IEA	EPH-Ephrin signaling	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-202733	Cell surface interactions at the vascular wall	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202733	TAS	Hemostasis	Hemostasis	Hemostasis
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2029481	FCGR activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2029481	TAS	Fcgamma receptor (FCGR) dependent phagocytosis	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-389513	CTLA4 inhibitory signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-389513	TAS	Costimulation by the CD28 family	Immune System	Adaptive Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-912631	Regulation of signaling by CBL	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-912631	IEA	Interleukin-3, 5 and GM-CSF signaling	Immune System	Cytokine Signaling in Immune system
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-1433557	Signaling by SCF-KIT	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1433557	IEA	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-1433559	Regulation of KIT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1433559	TAS	Signaling by SCF-KIT	Signal Transduction	Signaling by Receptor Tyrosine Kinases
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-982772	Growth hormone receptor signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-982772	IEA	Cytokine Signaling in Immune system	Immune System	Cytokine Signaling in Immune system
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-69231	Cyclin D associated events in G1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69231	TAS	G1 Phase	Cell Cycle	Cell Cycle, Mitotic
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2454202	IEA	Innate Immune System	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-3928663	EPHA-mediated growth cone collapse	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928663	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-3928663	EPHA-mediated growth cone collapse	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928663	IEA	EPH-Ephrin signaling	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2871809	FCERI mediated Ca+2 mobilization	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2871809	IEA	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-210990	PECAM1 interactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-210990	TAS	Cell surface interactions at the vascular wall	Hemostasis	Cell surface interactions at the vascular wall
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2730905	TAS	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928665	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2871837	FCERI mediated NF-kB activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2871837	TAS	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-982772	Growth hormone receptor signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-982772	TAS	Cytokine Signaling in Immune system	Immune System	Cytokine Signaling in Immune system
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2871796	FCERI mediated MAPK activation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2871796	TAS	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2730905	IEA	Fc epsilon receptor (FCERI) signaling	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-5621575	CD209 (DC-SIGN) signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5621575	TAS	C-type lectin receptors (CLRs)	Immune System	Innate Immune System
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-3928662	EPHB-mediated forward signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928662	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-1433557	Signaling by SCF-KIT	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1433557	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
LYN	D006528	{LYN=1} => {MESH.D006528=1}	0.00763953850951045	0.98	1.46759747840299	49	24.6504487482286	MESH	Carcinoma, Hepatocellular	MESH	P07948	4067	P07948	R-HSA-5621480	Dectin-2 family	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5621480	TAS	C-type lectin receptors (CLRs)	Immune System	Innate Immune System
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	IEA	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928665	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381426	TAS	Metabolism of proteins	Metabolism of proteins	Metabolism of proteins
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381426	TAS	Metabolism of proteins	Metabolism of proteins	Metabolism of proteins
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-1592389	Activation of Matrix Metalloproteinases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1592389	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	IEA	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-1592389	Activation of Matrix Metalloproteinases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1592389	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	P08253	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928665	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
MMP2	D006528	{MMP2=1} => {MESH.D006528=1}	0.0371063299033365	0.991666666666667	1.48506887695541	238	62.6331273176771	MESH	Carcinoma, Hepatocellular	MESH	P08253	4313	A0A024R6R4	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
MMP7	D006528	{MMP7=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	P09237	4316	P09237	R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2022090	TAS	Collagen formation	Extracellular matrix organization	Collagen formation
MMP7	D006528	{MMP7=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	P09237	4316	P09237	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP7	D006528	{MMP7=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	P09237	4316	P09237	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP7	D006528	{MMP7=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	P09237	4316	P09237	R-HSA-1592389	Activation of Matrix Metalloproteinases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1592389	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP7	D006528	{MMP7=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	P09237	4316	P09237	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2022090	TAS	Collagen formation	Extracellular matrix organization	Collagen formation
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	IEA	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1442490	Collagen degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1442490	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-6798695	Neutrophil degranulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6798695	TAS	Innate Immune System	Immune System	Innate Immune System
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1592389	Activation of Matrix Metalloproteinases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1592389	TAS	Degradation of the extracellular matrix	Extracellular matrix organization	Degradation of the extracellular matrix
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-1433557	Signaling by SCF-KIT	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1433557	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3928665	TAS	EPH-Ephrin signaling	Developmental Biology	Axon guidance
MMP9	D006528	{MMP9=1} => {MESH.D006528=1}	0.0480199563454942	0.984025559105431	1.47362594819104	308	32.9463144654088	MESH	Carcinoma, Hepatocellular	MESH	P14780	4318	P14780	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0101340816962894	0.984848484848485	1.47485831935984	65	32.823613086771	MESH	Carcinoma, Hepatocellular	MESH	P10242	4602	Q708E9	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0101340816962894	0.984848484848485	1.47485831935984	65	32.823613086771	MESH	Carcinoma, Hepatocellular	MESH	P10242	4602	P10242	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0101340816962894	0.984848484848485	1.47485831935984	65	32.823613086771	MESH	Carcinoma, Hepatocellular	MESH	P10242	4602	Q708E9	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939236	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
MYB	D006528	{MYB=1} => {MESH.D006528=1}	0.0101340816962894	0.984848484848485	1.47485831935984	65	32.823613086771	MESH	Carcinoma, Hepatocellular	MESH	P10242	4602	P10242	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8939236	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	P01106	R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1362277	TAS	G0 and Early G1	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	P01106	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69656	TAS	S Phase	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	A0A087WVR4	R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1362277	TAS	G0 and Early G1	Cell Cycle	Cell Cycle, Mitotic
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	P01106	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	A0A087WVR4	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2644606	TAS	Signaling by NOTCH1 PEST Domain Mutants in Cancer	Disease	Diseases of signal transduction
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	A0A087WVR4	R-HSA-5687128	MAPK6/MAPK4 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5687128	TAS	MAPK family signaling cascades	Signal Transduction	MAPK family signaling cascades
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	P01106	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2644606	TAS	Signaling by NOTCH1 PEST Domain Mutants in Cancer	Disease	Diseases of signal transduction
MYC	D006528	{MYC=1} => {MESH.D006528=1}	0.0453695042095416	0.97979797979798	1.46729494336312	291	25.8172595190381	MESH	Carcinoma, Hepatocellular	MESH	P01106	4609	P01106	R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173796	TAS	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Signal Transduction	Signaling by TGF-beta family members
